strategy_id,date,cash,equity,daily_pnl
D10,2019-09-27,6817357.22,11931320.27,-29231.84
D20,2019-09-27,6274527.3,11720280.36,-42367.75
D10,2019-09-30,6817855.0,11960032.04,28711.77
D20,2019-09-30,6274985.44,11730259.49,9979.13
D10,2019-10-01,6818336.57,11927305.57,-32726.47
D20,2019-10-01,6275428.68,11680519.68,-49739.82
D10,2019-10-02,6818810.07,11818029.08,-109276.5
D20,2019-10-02,6275864.47,11596166.47,-84353.2
D10,2019-10-03,6819261.95,11887562.93,69533.86
D20,2019-10-03,6276280.37,11640092.34,43925.87
D10,2019-10-04,6819716.57,11962771.54,75208.61
D20,2019-10-04,6276698.79,11712514.76,72422.42
D10,2019-10-07,6820179.33,11945912.36,-16859.18
D20,2019-10-07,6277124.71,11708303.68,-4211.08
D10,2019-10-08,6820634.01,11865413.55,-80498.81
D20,2019-10-08,6277543.18,11632087.18,-76216.51
D10,2019-10-09,6821083.31,11911366.35,45952.79
D20,2019-10-09,6277956.7,11674409.69,42322.52
D10,2019-10-10,6821529.93,11926803.93,15437.58
D20,2019-10-10,6278367.76,11697621.76,23212.07
D10,2019-10-11,6821976.58,12006180.6,79376.68
D20,2019-10-11,6278778.84,11757104.87,59483.11
D10,2019-10-14,6822423.25,12020264.22,14083.62
D20,2019-10-14,6279189.95,11774892.93,17788.06
D10,2019-10-15,6822867.25,12028519.26,8255.04
D20,2019-10-15,6279598.6,11791177.55,16284.63
D10,2019-10-16,6823308.57,12026196.04,-2323.22
D20,2019-10-16,6280004.78,11801974.75,10797.2
D10,2019-10-17,6823749.92,12037923.97,11727.92
D20,2019-10-17,6280410.99,11827706.99,25732.23
D10,2019-10-18,6824191.3,12012491.28,-25432.69
D20,2019-10-18,6280817.22,11802499.2,-25207.78
D10,2019-10-21,6824635.41,12065905.39,53414.12
D20,2019-10-21,6281225.97,11842435.91,39936.7
D10,2019-10-22,6825074.14,12083911.16,18005.76
D20,2019-10-22,6281629.76,11870771.73,28335.82
D10,2019-10-23,6825512.89,12100594.88,16683.72
D20,2019-10-23,6282033.58,11888133.57,17361.84
D10,2019-10-24,6825957.09,12125669.08,25074.21
D20,2019-10-24,6282442.41,11910741.35,22607.79
D10,2019-10-25,6855909.52,12188517.51,62848.43
D20,2019-10-25,6333948.08,11975685.02,64943.67
D10,2019-10-28,6856350.26,12240999.31,52481.79
D20,2019-10-28,6334355.27,12019185.27,43500.24
D10,2019-10-29,6856785.58,12268528.56,27529.25
D20,2019-10-29,6334757.45,12040526.42,21341.16
D10,2019-10-30,6857218.21,12287475.17,18946.61
D20,2019-10-30,6335157.14,12070254.19,29727.77
D10,2019-10-31,6857629.1,12301298.08,13822.91
D20,2019-10-31,6335536.75,12090931.73,20677.54
D10,2019-11-01,6858034.57,12352728.55,51430.46
D20,2019-11-01,6335911.35,12148302.36,57370.63
D10,2019-11-04,6858442.79,12393055.79,40327.24
D20,2019-11-04,6336288.48,12184475.48,36173.12
D10,2019-11-05,6858859.2,12395089.16,2033.37
D20,2019-11-05,6336673.19,12171300.2,-13175.29
D10,2019-11-06,6859275.63,12419444.59,24355.43
D20,2019-11-06,6337057.91,12194672.88,23372.69
D10,2019-11-07,6859692.08,12411347.11,-8097.48
D20,2019-11-07,6337442.66,12189730.7,-4942.18
D10,2019-11-08,6860105.84,12436801.86,25454.75
D20,2019-11-08,6337824.92,12232414.99,42684.29
D10,2019-11-11,6860519.63,12435981.63,-820.23
D20,2019-11-11,6338207.2,12227949.26,-4465.73
D10,2019-11-12,6860944.32,12438491.31,2509.67
D20,2019-11-12,6338599.57,12241985.55,14036.29
D10,2019-11-13,6861363.6,12490504.56,52013.25
D20,2019-11-13,6338986.93,12335256.93,93271.37
D10,2019-11-14,6861782.91,12533899.93,43395.37
D20,2019-11-14,6339374.31,12317492.28,-17764.65
D10,2019-11-15,7692752.99,12582513.97,48614.05
D20,2019-11-15,7725096.37,12377079.35,59587.08
D10,2019-11-18,7693223.11,12648316.13,65802.15
D20,2019-11-18,7725568.46,12436511.48,59432.12
D10,2019-11-19,7693693.25,12659764.29,11448.17
D20,2019-11-19,7726040.58,12445918.58,9407.1
D10,2019-11-20,7694163.42,12633695.44,-26068.85
D20,2019-11-20,7726512.73,12426825.71,-19092.87
D10,2019-11-21,7694636.67,12588942.65,-44752.79
D20,2019-11-21,7726987.97,12389717.95,-37107.76
D10,2019-11-22,7695109.95,12584739.0,-4203.65
D20,2019-11-22,7727463.24,12388551.24,-1166.71
D10,2019-11-25,7695592.42,12620464.4,35725.41
D20,2019-11-25,7727947.74,12417618.72,29067.48
D10,2019-11-26,7696071.87,12606897.85,-13566.55
D20,2019-11-26,7728429.2,12401167.18,-16451.54
D10,2019-11-27,7696557.46,12634983.46,28085.61
D20,2019-11-27,7728916.83,12424894.83,23727.64
D10,2019-11-29,7697033.91,12619021.89,-15961.57
D20,2019-11-29,7729395.29,12414008.27,-10886.56
D10,2019-12-02,7697513.45,12597299.45,-21722.44
D20,2019-12-02,7729876.84,12401995.84,-12012.43
D10,2019-12-03,7697983.85,12572283.9,-25015.55
D20,2019-12-03,7730349.22,12382971.22,-19024.62
D10,2019-12-04,7698448.17,12619306.19,47022.3
D20,2019-12-04,7730815.5,12413396.51,30425.29
D10,2019-12-05,7698909.47,12603883.47,-15422.72
D20,2019-12-05,7731278.73,12415157.73,1761.22
D10,2019-12-06,7699367.74,12620055.74,16172.27
D20,2019-12-06,7731738.93,12432537.93,17380.2
D10,2019-12-09,7699829.09,12597184.09,-22871.65
D20,2019-12-09,7732202.22,12410579.22,-21958.71
D10,2019-12-10,7700296.58,12598448.56,1264.47
D20,2019-12-10,7732671.67,12418648.66,8069.44
D10,2019-12-11,7700767.15,12597435.2,-1013.36
D20,2019-12-11,7733144.22,12429003.22,10354.57
D10,2019-12-12,7701234.7,12716809.63,119374.43
D20,2019-12-12,7733613.74,12546856.72,117853.5
D10,2019-12-13,7701705.33,12678694.33,-38115.3
D20,2019-12-13,7734086.35,12511970.35,-34886.37
D10,2019-12-16,7702175.99,12731188.99,52494.66
D20,2019-12-16,7734558.98,12555097.98,43127.64
D10,2019-12-17,7702643.62,12742981.62,11792.63
D20,2019-12-17,7735028.58,12564053.58,8955.6
D10,2019-12-18,7703111.28,12724517.28,-18464.34
D20,2019-12-18,7735498.21,12557110.21,-6943.37
D10,2019-12-19,7703582.03,12755817.03,31299.75
D20,2019-12-19,7735970.93,12577847.93,20737.72
D10,2019-12-20,7704055.86,12830257.86,74440.83
D20,2019-12-20,7736446.76,12634300.76,56452.82
D10,2019-12-23,7704532.78,12870466.75,40208.89
D20,2019-12-23,7736925.68,12687173.7,52872.94
D10,2019-12-24,7705006.67,12904854.67,34387.92
D20,2019-12-24,7737401.56,12721446.56,34272.87
D10,2019-12-26,7705480.59,12914673.61,9818.94
D20,2019-12-26,7737877.48,12741980.49,20533.93
D10,2019-12-27,7705951.48,12906501.43,-8172.18
D20,2019-12-27,7738350.35,12729867.35,-12113.15
D10,2019-12-30,7706422.4,12848740.4,-57761.03
D20,2019-12-30,7738823.24,12696512.24,-33355.1
D10,2019-12-31,7706887.23,12869927.23,21186.83
D20,2019-12-31,7739290.03,12711828.03,15315.79
D10,2020-01-02,7707349.03,12974296.07,104368.85
D20,2020-01-02,7739753.77,12810228.77,98400.74
D10,2020-01-03,7707804.74,12937718.72,-36577.35
D20,2020-01-03,7740211.4,12767587.39,-42641.39
D10,2020-01-06,7708272.71,12928523.69,-9195.03
D20,2020-01-06,7740681.34,12766319.36,-1268.02
D10,2020-01-07,7708734.6,12895744.55,-32779.14
D20,2020-01-07,7741145.17,12743120.17,-23199.19
D10,2020-01-08,7709196.51,12902144.49,6399.94
D20,2020-01-08,7741609.02,12732392.01,-10728.16
D10,2020-01-09,7709658.45,12968451.41,66306.91
D20,2020-01-09,7742072.91,12781312.91,48920.9
D10,2020-01-10,7710120.42,12942517.92,-25933.49
D20,2020-01-10,7742536.82,12763461.82,-17851.09
D10,2020-01-13,7710591.59,12988332.09,45814.17
D20,2020-01-13,7743009.97,12806086.97,42625.16
D10,2020-01-14,7711062.8,12974650.84,-13681.25
D20,2020-01-14,7743483.16,12801364.16,-4722.82
D10,2020-01-15,7711534.03,13013358.53,38707.69
D20,2020-01-15,7743956.37,12825415.37,24051.21
D10,2020-01-16,7711999.17,13077970.19,64611.66
D20,2020-01-16,7744423.46,12881425.48,56010.11
D10,2020-01-17,7712467.4,13131519.35,53549.16
D20,2020-01-17,7744893.66,12913555.66,32130.18
D10,2020-01-21,7712935.65,13128594.65,-2924.7
D20,2020-01-21,7745363.89,12904928.89,-8626.77
D10,2020-01-22,7713400.88,13170426.86,41832.2
D20,2020-01-22,7745831.07,12931813.05,26884.16
D10,2020-01-23,7713866.13,13183228.06,12801.21
D20,2020-01-23,7746298.28,12941599.26,9786.21
D10,2020-01-24,7714328.35,13154010.3,-29217.76
D20,2020-01-24,7746762.44,12920834.44,-20764.82
D10,2020-01-27,7714793.66,13086881.66,-67128.65
D20,2020-01-27,7747229.7,12861243.7,-59590.73
D10,2020-01-28,7715265.12,13151486.12,64604.46
D20,2020-01-28,7747703.15,12918331.15,57087.44
D10,2020-01-29,7715733.55,13024718.55,-126767.57
D20,2020-01-29,7748173.54,12835120.54,-83210.6
D10,2020-01-30,7716205.06,13064845.04,40126.5
D20,2020-01-30,7748647.04,12865633.03,30512.48
D10,2020-01-31,7716670.48,12938742.5,-126102.54
D20,2020-01-31,7749114.42,12758890.44,-106742.59
D10,2020-02-03,7717142.06,12994722.99,55980.49
D20,2020-02-03,7749587.98,12808757.96,49867.52
D10,2020-02-04,7717613.66,13073445.66,78722.67
D20,2020-02-04,7750061.56,12862290.56,53532.6
D10,2020-02-05,7718085.29,13139700.29,66254.63
D20,2020-02-05,7750535.18,12929727.18,67436.61
D10,2020-02-06,7718556.95,13128337.95,-11362.34
D20,2020-02-06,7751008.82,12923018.82,-6708.36
D10,2020-02-07,7719025.58,13116717.58,-11620.37
D20,2020-02-07,7751479.42,12901292.42,-21726.4
D10,2020-02-10,7719500.36,13217638.36,100920.78
D20,2020-02-10,7751956.2,12990594.2,89301.78
D10,2020-02-11,7719972.11,13268575.11,50936.75
D20,2020-02-11,7752429.93,13026769.93,36175.73
D10,2020-02-12,7720446.95,13271483.95,2908.84
D20,2020-02-12,7752906.76,13029946.76,3176.84
D10,2020-02-13,7720924.88,13296671.88,25187.93
D20,2020-02-13,7753386.71,13048495.71,18548.94
D10,2020-02-14,7721399.78,13322933.83,26261.94
D20,2020-02-14,7753863.6,13066441.6,17945.89
D10,2020-02-18,7721874.71,13340909.75,17975.93
D20,2020-02-18,7754340.52,13100674.52,34232.92
D10,2020-02-19,7722349.66,13412411.66,71501.91
D20,2020-02-19,7754817.48,13171125.48,70450.95
D10,2020-02-20,7722824.65,13352981.65,-59430.01
D20,2020-02-20,7755294.46,13154350.46,-16775.02
D10,2020-02-21,7723293.54,13204496.58,-148485.07
D20,2020-02-21,7755765.32,13041949.32,-112401.14
D10,2020-02-24,7723753.26,12950390.26,-254106.33
D20,2020-02-24,7756226.97,12832219.97,-209729.35
D10,2020-02-25,7724213.0,12861237.05,-89153.21
D20,2020-02-25,7756688.65,12721793.65,-110426.32
D10,2020-02-26,7724672.78,12849314.78,-11922.27
D20,2020-02-26,7757150.36,12701881.36,-19912.29
D10,2020-02-27,7725108.06,12569418.06,-279896.72
D20,2020-02-27,7757587.47,12424549.47,-277331.89
D10,2020-02-28,7725491.25,12551676.25,-17741.81
D20,2020-02-28,7757972.27,12396133.27,-28416.2
D10,2020-03-02,7725828.47,12775191.47,223515.22
D20,2020-03-02,7758310.91,12607626.91,211493.64
D10,2020-03-03,7726113.59,12681071.59,-94119.88
D20,2020-03-03,7758597.23,12557663.23,-49963.68
D10,2020-03-04,7726331.27,12976377.27,295305.68
D20,2020-03-04,7758815.82,12803683.82,246020.6
D10,2020-03-05,7726518.3,12801725.34,-174651.93
D20,2020-03-05,7759003.64,12661926.64,-141757.19
D10,2020-03-06,7726656.27,12774459.2,-27266.14
D20,2020-03-06,7759142.19,12624238.17,-37688.46
D10,2020-03-09,7726754.39,12374050.41,-400408.8
D20,2020-03-09,7759240.72,12193756.74,-430481.44
D10,2020-03-10,7726886.23,12585226.23,211175.83
D20,2020-03-10,7759373.12,12390890.12,197133.38
D10,2020-03-11,7727011.95,12424766.95,-160459.28
D20,2020-03-11,7759499.36,12219286.36,-171603.76
D10,2020-03-12,7727113.13,11873772.13,-550994.81
D20,2020-03-12,7759600.98,11756311.98,-462974.39
D10,2020-03-13,7727195.92,12331804.92,458032.79
D20,2020-03-13,7759684.11,12066457.11,310145.14
D10,2020-03-16,7727269.52,11794701.54,-537103.39
D20,2020-03-16,7759758.02,11637156.03,-429301.08
D10,2020-03-17,7727327.78,12123154.78,328453.24
D20,2020-03-17,7759816.52,11950597.52,313441.49
D10,2020-03-18,7727333.91,11881658.91,-241495.87
D20,2020-03-18,7759822.68,11692904.68,-257692.84
D10,2020-03-19,7727346.18,11833008.18,-48650.73
D20,2020-03-19,7759835.0,11671676.0,-21228.68
D10,2020-03-20,7727361.51,11647256.49,-185751.69
D20,2020-03-20,7759850.39,11530995.38,-140680.62
D10,2020-03-23,7727367.64,11717592.64,70336.15
D20,2020-03-23,7759856.55,11572641.55,41646.18
D10,2020-03-24,7727370.71,12053888.71,336296.07
D20,2020-03-24,7759859.63,11949374.63,376733.08
D10,2020-03-25,7727358.44,11992023.42,-61865.29
D20,2020-03-25,7759847.31,11914738.3,-34636.33
D10,2020-03-26,7727343.11,12280178.13,288154.71
D20,2020-03-26,7759831.92,12161045.94,246307.64
D10,2020-03-27,7727352.31,12192121.31,-88056.82
D20,2020-03-27,7759841.16,12040290.16,-120755.78
D10,2020-03-30,7727389.11,12355822.13,163700.82
D20,2020-03-30,7759878.11,12164673.12,124382.97
D10,2020-03-31,7727422.84,12212247.86,-143574.27
D20,2020-03-31,7759911.98,12044147.0,-120526.13
D10,2020-04-01,7727450.43,12066542.43,-145705.42
D20,2020-04-01,7759939.69,11920236.69,-123910.3
D10,2020-04-02,7727478.03,12194555.03,128012.6
D20,2020-04-02,7759967.41,12035553.41,115316.71
D10,2020-04-03,7727508.7,12127767.7,-66787.34
D20,2020-04-03,7759998.2,11954821.2,-80732.21
D10,2020-04-06,7727554.69,12437574.69,309807.0
D20,2020-04-06,7760044.39,12249362.39,294541.19
D10,2020-04-07,7727597.63,12401948.61,-35626.09
D20,2020-04-07,7760087.5,12228080.49,-21281.91
D10,2020-04-08,7727665.09,12508699.11,106750.5
D20,2020-04-08,7760155.25,12336507.27,108426.78
D10,2020-04-09,7727741.75,12511073.75,2374.64
D20,2020-04-09,7760232.24,12450984.24,114476.97
D10,2020-04-13,7727821.48,12578949.46,67875.71
D20,2020-04-13,7760312.3,12539208.29,88224.05
D10,2020-04-14,7727882.81,12849033.77,270084.31
D20,2020-04-14,7760373.89,12732230.89,193022.61
D10,2020-04-15,7727925.75,12767881.75,-81152.02
D20,2020-04-15,7760417.01,12628292.01,-103938.89
D10,2020-04-16,7727968.68,12848778.7,80896.95
D20,2020-04-16,7760460.12,12703666.14,75374.13
D10,2020-04-17,7728005.48,12911765.48,62986.78
D20,2020-04-17,7760497.07,12768972.07,65305.94
D10,2020-04-20,7728042.28,12843886.28,-67879.2
D20,2020-04-20,7760534.03,12713690.03,-55282.05
D10,2020-04-21,7728076.01,12622020.01,-221866.27
D20,2020-04-21,7760567.9,12530233.9,-183456.12
D10,2020-04-22,7728112.81,12781646.81,159626.8
D20,2020-04-22,7760604.86,12691494.86,161260.96
D10,2020-04-23,7728146.55,12770924.52,-10722.29
D20,2020-04-23,7760638.73,12704833.75,13338.89
D10,2020-04-24,7815989.77,12838271.75,67347.22
D20,2020-04-24,7842573.08,12756353.06,51519.31
D10,2020-04-27,7816026.99,12889557.01,51285.26
D20,2020-04-27,7842610.42,12808942.41,52589.35
D10,2020-04-28,7816061.1,12850720.15,-38836.86
D20,2020-04-28,7842644.66,12780839.66,-28102.75
D10,2020-04-29,7816092.12,12841504.12,-9216.03
D20,2020-04-29,7842675.78,12788411.78,7572.12
D10,2020-04-30,7816120.03,12755332.99,-86171.13
D20,2020-04-30,7842703.79,12675111.79,-113299.99
D10,2020-05-01,7816157.25,12591882.27,-163450.71
D20,2020-05-01,7842741.14,12554656.15,-120455.64
D10,2020-05-04,7816197.57,12700284.57,108402.3
D20,2020-05-04,7842781.59,12661290.59,106634.44
D10,2020-05-05,7816237.9,12742160.9,41876.32
D20,2020-05-05,7842822.05,12724536.05,63245.46
D10,2020-05-06,7816275.12,12710593.12,-31567.78
D20,2020-05-06,7842859.4,12653979.4,-70556.65
D10,2020-05-07,7816309.24,12696255.24,-14337.88
D20,2020-05-07,7842893.63,12681588.63,27609.23
D10,2020-05-08,7816346.46,12823197.44,126942.2
D20,2020-05-08,7842930.98,12787887.96,106299.33
D10,2020-05-11,7816383.68,12920557.68,97360.24
D20,2020-05-11,7842968.33,12832845.33,44957.36
D10,2020-05-12,7816424.0,12801391.98,-119165.7
D20,2020-05-12,7843008.79,12720346.77,-112498.56
D10,2020-05-13,7816464.32,12702804.39,-98587.59
D20,2020-05-13,7843049.25,12641775.27,-78571.51
D10,2020-05-14,7816501.54,12811303.54,108499.16
D20,2020-05-14,7843086.6,12777196.6,135421.33
D10,2020-05-15,7816538.76,12837625.76,26322.22
D20,2020-05-15,7843123.94,12810619.94,33423.35
D10,2020-05-18,7816579.09,12919413.11,81787.34
D20,2020-05-18,7843164.41,12883901.42,73281.48
D10,2020-05-19,7816619.41,12898195.43,-21217.68
D20,2020-05-19,7843204.87,12887006.88,3105.46
D10,2020-05-20,7816656.63,12958193.59,59998.16
D20,2020-05-20,7843242.21,12924393.21,37386.33
D10,2020-05-21,7816693.86,12874474.9,-83718.69
D20,2020-05-21,7843279.56,12827629.56,-96763.65
D10,2020-05-22,7816731.08,12904315.58,29840.68
D20,2020-05-22,7843316.91,12841103.91,13474.35
D10,2020-05-26,7816774.5,12842092.5,-62223.07
D20,2020-05-26,7843360.49,12761035.49,-80068.43
D10,2020-05-27,7816821.03,12875395.03,33302.53
D20,2020-05-27,7843407.17,12804624.17,43588.69
D10,2020-05-28,7816867.56,12832448.52,-42946.52
D20,2020-05-28,7843453.86,12743963.86,-60660.31
D10,2020-05-29,7816910.99,12904631.99,72183.47
D20,2020-05-29,7843497.43,12790565.43,46601.57
D10,2020-06-01,7816954.42,12881211.44,-23420.55
D20,2020-06-01,7843541.01,12804914.99,14349.56
D10,2020-06-02,7817000.95,12909292.97,28081.52
D20,2020-06-02,7843587.7,12806570.71,1655.72
D10,2020-06-03,7817050.58,12893657.62,-15635.34
D20,2020-06-03,7843637.5,12775046.5,-31524.22
D10,2020-06-04,7817097.11,12868349.15,-25308.47
D20,2020-06-04,7843684.19,12775204.19,157.69
D10,2020-06-05,7817143.64,12947191.62,78842.46
D20,2020-06-05,7843730.87,12834940.86,59736.67
D10,2020-06-08,7817196.37,12975878.4,28686.78
D20,2020-06-08,7843783.79,12884726.77,49785.91
D10,2020-06-09,7817255.31,13063645.33,87766.93
D20,2020-06-09,7843842.93,12967060.95,82334.17
D10,2020-06-10,7817308.05,13091555.05,27909.72
D20,2020-06-10,7843895.84,12983497.84,16436.9
D10,2020-06-11,7817360.78,12750970.78,-340584.26
D20,2020-06-11,7843948.76,12646346.76,-337151.08
D10,2020-06-12,7817410.42,12795851.42,44880.63
D20,2020-06-12,7843998.56,12683783.56,37436.8
D10,2020-06-15,7817466.26,12852021.26,56169.84
D20,2020-06-15,7844054.59,12750125.59,66342.03
D10,2020-06-16,7817518.99,12891513.99,39492.74
D20,2020-06-16,7844107.51,12776803.51,26677.92
D10,2020-06-17,7817571.73,12888633.7,-2880.29
D20,2020-06-17,7844160.42,12755973.44,-20830.07
D10,2020-06-18,7817621.37,12874482.39,-14151.32
D20,2020-06-18,7844210.23,12741588.24,-14385.2
D10,2020-06-19,7817667.9,12857015.88,-17466.51
D20,2020-06-19,7844256.92,12753213.9,11625.66
D10,2020-06-22,7817717.53,12869658.53,12642.66
D20,2020-06-22,7844306.72,12774210.72,20996.82
D10,2020-06-23,7817767.17,12841963.17,-27695.36
D20,2020-06-23,7844356.53,12762665.53,-11545.19
D10,2020-06-24,7817813.71,12732119.71,-109843.47
D20,2020-06-24,7844403.22,12653672.22,-108993.31
D10,2020-06-25,7817863.34,12732649.34,529.64
D20,2020-06-25,7844453.03,12662814.03,9141.81
D10,2020-06-26,7817906.77,12606059.71,-126589.63
D20,2020-06-26,7844496.61,12557019.59,-105794.44
D10,2020-06-29,7817950.21,12670604.21,64544.5
D20,2020-06-29,7844540.19,12613032.19,56012.6
D10,2020-06-30,7817999.85,12788814.78,118210.57
D20,2020-06-30,7844589.99,12742274.98,129242.79
D10,2020-07-01,7818043.28,12788832.26,17.48
D20,2020-07-01,7844633.58,12729265.56,-13009.42
D10,2020-07-02,7818086.71,12810380.76,21548.5
D20,2020-07-02,7844677.16,12740811.16,11545.6
D10,2020-07-06,7818133.25,12861576.25,51195.49
D20,2020-07-06,7844723.85,12790995.85,50184.69
